t (s)	T [K]	Ibias (A)	Vbias [V]	Rrem(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	Rterm(ohm)	After Loop Nº
5.1526051E+1	2.4666815E+2	3.8763590E-3	1.0000000E+0	2.5797403E+2	9.9875861E-1	2.5765378E+2	1.2414000E-3	3.2024896E-1	9.4657984E+0	0.0000000E+0
5.1676315E+1	2.4658632E+2	3.8721231E-3	1.0000000E+0	2.5825626E+2	9.9875557E-1	2.5793488E+2	1.2444000E-3	3.2137409E-1	9.4669943E+0	0.0000000E+0
5.1826565E+1	2.4653352E+2	3.8682260E-3	1.0000000E+0	2.5851645E+2	9.9873573E-1	2.5818961E+2	1.2643000E-3	3.2684234E-1	9.4677658E+0	0.0000000E+0
5.1976833E+1	2.4644724E+2	3.8637989E-3	1.0000000E+0	2.5881262E+2	9.9875689E-1	2.5849091E+2	1.2431000E-3	3.2172999E-1	9.4690285E+0	0.0000000E+0
5.2126835E+1	2.4636728E+2	3.8584881E-3	1.0000000E+0	2.5916888E+2	9.9872482E-1	2.5883838E+2	1.2752000E-3	3.3049214E-1	9.4701977E+0	0.0000000E+0
5.2277084E+1	2.4629556E+2	3.8533420E-3	1.0000000E+0	2.5951498E+2	9.9877149E-1	2.5919617E+2	1.2285000E-3	3.1881416E-1	9.4712477E+0	0.0000000E+0
5.2427349E+1	2.4621800E+2	3.8472090E-3	1.0000000E+0	2.5992868E+2	9.9876118E-1	2.5960669E+2	1.2388000E-3	3.2199967E-1	9.4723845E+0	0.0000000E+0
5.2577618E+1	2.4614525E+2	3.8418651E-3	1.0000000E+0	2.6029025E+2	9.9875969E-1	2.5996741E+2	1.2403000E-3	3.2283801E-1	9.4734497E+0	0.0000000E+0
5.2727867E+1	2.4607513E+2	3.8367659E-3	1.0000000E+0	2.6063617E+2	9.9877548E-1	2.6031702E+2	1.2245000E-3	3.1914899E-1	9.4744778E+0	0.0000000E+0
5.2878132E+1	2.4598936E+2	3.8294510E-3	1.0000000E+0	2.6113403E+2	9.9877059E-1	2.6081299E+2	1.2294000E-3	3.2103819E-1	9.4757357E+0	0.0000000E+0
5.3028400E+1	2.4589655E+2	3.8208370E-3	1.0000000E+0	2.6172275E+2	9.9877882E-1	2.6140314E+2	1.2212000E-3	3.1961584E-1	9.4770985E+0	0.0000000E+0
5.3178398E+1	2.4582925E+2	3.8125040E-3	1.0000000E+0	2.6229480E+2	9.9876612E-1	2.6197116E+2	1.2339000E-3	3.2364556E-1	9.4780865E+0	0.0000000E+0
5.3328918E+1	2.4574673E+2	3.7988841E-3	1.0000000E+0	2.6323520E+2	9.9877232E-1	2.6291202E+2	1.2277000E-3	3.2317385E-1	9.4792976E+0	0.0000000E+0
5.3479168E+1	2.4567380E+2	3.7775510E-3	1.0000000E+0	2.6472177E+2	9.9878973E-1	2.6440137E+2	1.2103000E-3	3.2039276E-1	9.4803696E+0	0.0000000E+0
5.3629433E+1	2.4561108E+2	3.7163070E-3	1.0000000E+0	2.6908435E+2	9.9881798E-1	2.6876627E+2	1.1820000E-3	3.1805769E-1	9.4812918E+0	0.0000000E+0
5.3779701E+1	2.4552989E+2	3.4828680E-3	1.0000000E+0	2.8711969E+2	9.9888980E-1	2.8680093E+2	1.1102000E-3	3.1876028E-1	9.4824858E+0	0.0000000E+0
5.3929951E+1	2.4544998E+2	3.4465550E-3	1.0000000E+0	2.9014481E+2	9.9890471E-1	2.8982700E+2	1.0953000E-3	3.1779560E-1	9.4836617E+0	0.0000000E+0
5.4079948E+1	2.4536481E+2	3.4288929E-3	1.0000000E+0	2.9163931E+2	9.9892151E-1	2.9132477E+2	1.0784999E-3	3.1453300E-1	9.4849157E+0	0.0000000E+0
5.4230217E+1	2.4531212E+2	3.4180961E-3	1.0000000E+0	2.9256055E+2	9.9890518E-1	2.9224023E+2	1.0948000E-3	3.2029527E-1	9.4856920E+0	0.0000000E+0
5.4380482E+1	2.4521942E+2	3.4103859E-3	1.0000000E+0	2.9322195E+2	9.9890888E-1	2.9290201E+2	1.0911000E-3	3.1993446E-1	9.4870577E+0	0.0000000E+0
5.4530998E+1	2.4515715E+2	3.4024010E-3	1.0000000E+0	2.9391010E+2	9.9891889E-1	2.9359235E+2	1.0811000E-3	3.1774619E-1	9.4879761E+0	0.0000000E+0
5.4681000E+1	2.4507741E+2	3.3964950E-3	1.0000000E+0	2.9442117E+2	9.9892032E-1	2.9410327E+2	1.0797000E-3	3.1788653E-1	9.4891520E+0	0.0000000E+0
5.4831249E+1	2.4501343E+2	3.3873289E-3	1.0000000E+0	2.9521786E+2	9.9891508E-1	2.9489758E+2	1.0849000E-3	3.2028186E-1	9.4900961E+0	0.0000000E+0
5.4981518E+1	2.4492699E+2	3.3770951E-3	1.0000000E+0	2.9611249E+2	9.9892068E-1	2.9579291E+2	1.0793000E-3	3.1959420E-1	9.4913721E+0	0.0000000E+0
5.5131783E+1	2.4485304E+2	3.3686659E-3	1.0000000E+0	2.9685342E+2	9.9891639E-1	2.9653174E+2	1.0836000E-3	3.2167035E-1	9.4924641E+0	0.0000000E+0
5.5282032E+1	2.4478482E+2	3.3608009E-3	1.0000000E+0	2.9754813E+2	9.9894261E-1	2.9723349E+2	1.0574000E-3	3.1462738E-1	9.4934721E+0	0.0000000E+0
5.5432301E+1	2.4468553E+2	3.3536940E-3	1.0000000E+0	2.9817865E+2	9.9892437E-1	2.9785794E+2	1.0756000E-3	3.2072097E-1	9.4949398E+0	0.0000000E+0
5.5582565E+1	2.4462305E+2	3.3436529E-3	1.0000000E+0	2.9907410E+2	9.9893397E-1	2.9875528E+2	1.0660000E-3	3.1881300E-1	9.4958639E+0	0.0000000E+0
5.5732815E+1	2.4456966E+2	3.3346070E-3	1.0000000E+0	2.9988541E+2	9.9893987E-1	2.9956750E+2	1.0601000E-3	3.1790853E-1	9.4966536E+0	0.0000000E+0
5.5882816E+1	2.4448589E+2	3.3243180E-3	1.0000000E+0	3.0081357E+2	9.9895322E-1	3.0049869E+2	1.0468001E-3	3.1489167E-1	9.4978943E+0	0.0000000E+0
5.6033333E+1	2.4442065E+2	3.3148909E-3	1.0000000E+0	3.0166904E+2	9.9893922E-1	3.0134903E+2	1.0608000E-3	3.2001051E-1	9.4988604E+0	0.0000000E+0
5.6183601E+1	2.4434302E+2	3.3044601E-3	1.0000000E+0	3.0262131E+2	9.9895108E-1	3.0230389E+2	1.0489000E-3	3.1741950E-1	9.5000095E+0	0.0000000E+0
5.6333866E+1	2.4427771E+2	3.2927301E-3	1.0000000E+0	3.0369937E+2	9.9894881E-1	3.0338013E+2	1.0512000E-3	3.1924877E-1	9.5009785E+0	0.0000000E+0
5.6484116E+1	2.4419853E+2	3.2837619E-3	1.0000000E+0	3.0452878E+2	9.9896431E-1	3.0421338E+2	1.0357000E-3	3.1540045E-1	9.5021524E+0	0.0000000E+0
5.6634117E+1	2.4411388E+2	3.2721180E-3	1.0000000E+0	3.0561246E+2	9.9893880E-1	3.0528815E+2	1.0612000E-3	3.2431594E-1	9.5034084E+0	0.0000000E+0
5.6784382E+1	2.4405606E+2	3.2615890E-3	1.0000000E+0	3.0659903E+2	9.9897480E-1	3.0628470E+2	1.0252000E-3	3.1432533E-1	9.5042658E+0	0.0000000E+0
5.6934650E+1	2.4398697E+2	3.2507810E-3	1.0000000E+0	3.0761838E+2	9.9896318E-1	3.0729944E+2	1.0368000E-3	3.1893873E-1	9.5052919E+0	0.0000000E+0
5.7085167E+1	2.4391197E+2	3.2408009E-3	1.0000000E+0	3.0856570E+2	9.9896288E-1	3.0824567E+2	1.0371000E-3	3.2001346E-1	9.5064058E+0	0.0000000E+0
5.7235416E+1	2.4383997E+2	3.2274460E-3	1.0000000E+0	3.0984253E+2	9.9895418E-1	3.0951849E+2	1.0458000E-3	3.2403332E-1	9.5074759E+0	0.0000000E+0
5.7385418E+1	2.4377808E+2	3.2179749E-3	1.0000000E+0	3.1075443E+2	9.9896532E-1	3.1043289E+2	1.0347000E-3	3.2153761E-1	9.5083961E+0	0.0000000E+0
5.7535683E+1	2.4370897E+2	3.2068000E-3	1.0000000E+0	3.1183734E+2	9.9898022E-1	3.1151935E+2	1.0198000E-3	3.1801173E-1	9.5094242E+0	0.0000000E+0
5.7685684E+1	2.4362442E+2	3.1966460E-3	1.0000000E+0	3.1282788E+2	9.9897718E-1	3.1250793E+2	1.0228000E-3	3.1996036E-1	9.5106821E+0	0.0000000E+0
5.7836201E+1	2.4355818E+2	3.1868911E-3	1.0000000E+0	3.1378543E+2	9.9898922E-1	3.1346826E+2	1.0108000E-3	3.1717432E-1	9.5116682E+0	0.0000000E+0
5.7986465E+1	2.4350031E+2	3.1714819E-3	1.0000000E+0	3.1531000E+2	9.9900591E-1	3.1499655E+2	9.9410000E-4	3.1344968E-1	9.5125303E+0	0.0000000E+0
5.8136734E+1	2.4342017E+2	3.1529141E-3	1.0000000E+0	3.1716690E+2	9.9900228E-1	3.1685046E+2	9.9770003E-4	3.1643742E-1	9.5137243E+0	0.0000000E+0
5.8286983E+1	2.4333887E+2	3.1321179E-3	1.0000000E+0	3.1927277E+2	9.9900961E-1	3.1895657E+2	9.9039997E-4	3.1620777E-1	9.5149364E+0	0.0000000E+0
5.8437248E+1	2.4327676E+2	3.1120561E-3	1.0000000E+0	3.2133099E+2	9.9901778E-1	3.2101538E+2	9.8220003E-4	3.1561127E-1	9.5158625E+0	0.0000000E+0
5.8587250E+1	2.4320799E+2	3.0850531E-3	1.0000000E+0	3.2414355E+2	9.9903679E-1	3.2383133E+2	9.6320000E-4	3.1221506E-1	9.5168877E+0	0.0000000E+0
5.8737766E+1	2.4314488E+2	3.0514540E-3	1.0000000E+0	3.2771262E+2	9.9903929E-1	3.2739780E+2	9.6069998E-4	3.1483352E-1	9.5178299E+0	0.0000000E+0
5.8888035E+1	2.4308728E+2	3.0218679E-3	1.0000000E+0	3.3092114E+2	9.9903983E-1	3.3060339E+2	9.6019998E-4	3.1775048E-1	9.5186901E+0	0.0000000E+0
5.9038284E+1	2.4299048E+2	2.9413910E-3	1.0000000E+0	3.3997519E+2	9.9908191E-1	3.3966309E+2	9.1810001E-4	3.1213123E-1	9.5201359E+0	0.0000000E+0
5.9188549E+1	2.4293855E+2	2.9077169E-3	1.0000000E+0	3.4391241E+2	9.9908727E-1	3.4359854E+2	9.1270002E-4	3.1388888E-1	9.5209122E+0	0.0000000E+0
5.9338551E+1	2.4287247E+2	2.7721319E-3	1.0000000E+0	3.6073318E+2	9.9919611E-1	3.6044318E+2	8.0390001E-4	2.8999341E-1	9.5219002E+0	0.0000000E+0
5.9488815E+1	2.4279985E+2	2.3681859E-3	1.0000000E+0	4.2226413E+2	9.9937612E-1	4.2200067E+2	6.2389998E-4	2.6345059E-1	9.5229864E+0	0.0000000E+0
5.9639065E+1	2.4274371E+2	2.9196511E-3	1.0000000E+0	3.4250668E+2	9.9907041E-1	3.4218829E+2	9.2959998E-4	3.1839421E-1	9.5238256E+0	0.0000000E+0
5.9789333E+1	2.4266930E+2	2.9235170E-3	1.0000000E+0	3.4205377E+2	9.9908662E-1	3.4174133E+2	9.1340003E-4	3.1243190E-1	9.5249395E+0	0.0000000E+0
5.9939583E+1	2.4259250E+2	2.9206411E-3	1.0000000E+0	3.4239059E+2	9.9908447E-1	3.4207712E+2	9.1549999E-4	3.1345859E-1	9.5260897E+0	0.0000000E+0
6.0089851E+1	2.4253496E+2	2.9153230E-3	1.0000000E+0	3.4301517E+2	9.9910212E-1	3.4270718E+2	8.9790003E-4	3.0799332E-1	9.5269518E+0	0.0000000E+0
6.0240116E+1	2.4246918E+2	2.9258830E-3	1.0000000E+0	3.4177716E+2	9.9904811E-1	3.4145184E+2	9.5189997E-4	3.2533768E-1	9.5279379E+0	0.0000000E+0
6.0390366E+1	2.4239807E+2	2.9697691E-3	1.0000000E+0	3.3672653E+2	9.9905688E-1	3.3640897E+2	9.4310002E-4	3.1756678E-1	9.5290041E+0	0.0000000E+0
6.0540634E+1	2.4233354E+2	2.9811391E-3	1.0000000E+0	3.3544226E+2	9.9906111E-1	3.3512732E+2	9.3889999E-4	3.1494674E-1	9.5299721E+0	0.0000000E+0
6.0690899E+1	2.4225810E+2	2.9833990E-3	1.0000000E+0	3.3518814E+2	9.9906868E-1	3.3487601E+2	9.3129999E-4	3.1216073E-1	9.5311041E+0	0.0000000E+0
6.0841148E+1	2.4218297E+2	2.9850809E-3	1.0000000E+0	3.3499930E+2	9.9905300E-1	3.3468204E+2	9.4699999E-4	3.1724432E-1	9.5322323E+0	0.0000000E+0
6.0991417E+1	2.4212837E+2	2.9849289E-3	1.0000000E+0	3.3501636E+2	9.9905789E-1	3.3470071E+2	9.4210001E-4	3.1561890E-1	9.5330524E+0	0.0000000E+0
6.1141666E+1	2.4206967E+2	2.9831859E-3	1.0000000E+0	3.3521210E+2	9.9905348E-1	3.3489481E+2	9.4649999E-4	3.1727824E-1	9.5339336E+0	0.0000000E+0
6.1291668E+1	2.4198625E+2	2.9809161E-3	1.0000000E+0	3.3546735E+2	9.9906898E-1	3.3515503E+2	9.3099999E-4	3.1232011E-1	9.5351877E+0	0.0000000E+0
6.1441933E+1	2.4192627E+2	2.9783910E-3	1.0000000E+0	3.3575174E+2	9.9906439E-1	3.3543762E+2	9.3560002E-4	3.1412935E-1	9.5360899E+0	0.0000000E+0
6.1592449E+1	2.4186073E+2	2.9773870E-3	1.0000000E+0	3.3586496E+2	9.9906480E-1	3.3555087E+2	9.3520002E-4	3.1410092E-1	9.5370760E+0	0.0000000E+0
6.1742718E+1	2.4179668E+2	2.9751200E-3	1.0000000E+0	3.3612091E+2	9.9906802E-1	3.3580762E+2	9.3200000E-4	3.1326467E-1	9.5380402E+0	0.0000000E+0
6.1892715E+1	2.4173384E+2	2.9731900E-3	1.0000000E+0	3.3633908E+2	9.9904990E-1	3.3601953E+2	9.5010002E-4	3.1955576E-1	9.5389862E+0	0.0000000E+0
6.2042984E+1	2.4164050E+2	2.9713649E-3	1.0000000E+0	3.3654565E+2	9.9905968E-1	3.3622922E+2	9.4030000E-4	3.1645387E-1	9.5403919E+0	0.0000000E+0
6.2193233E+1	2.4159340E+2	2.9679229E-3	1.0000000E+0	3.3693597E+2	9.9905062E-1	3.3661609E+2	9.4940001E-4	3.1988701E-1	9.5411024E+0	0.0000000E+0
6.2343498E+1	2.4154483E+2	2.9661451E-3	1.0000000E+0	3.3713794E+2	9.9903822E-1	3.3681369E+2	9.6179999E-4	3.2425925E-1	9.5418339E+0	0.0000000E+0
6.2493752E+1	2.4147375E+2	2.9632449E-3	1.0000000E+0	3.3746786E+2	9.9906957E-1	3.3715390E+2	9.3039998E-4	3.1398010E-1	9.5429058E+0	0.0000000E+0
6.2644016E+1	2.4142244E+2	2.9587231E-3	1.0000000E+0	3.3798364E+2	9.9907529E-1	3.3767111E+2	9.2470000E-4	3.1253347E-1	9.5436802E+0	0.0000000E+0
6.2794285E+1	2.4134320E+2	2.9623080E-3	1.0000000E+0	3.3757462E+2	9.9907547E-1	3.3726254E+2	9.2450000E-4	3.1208774E-1	9.5448761E+0	0.0000000E+0
6.2944534E+1	2.4130292E+2	2.9599301E-3	1.0000000E+0	3.3784583E+2	9.9904639E-1	3.3752365E+2	9.5359999E-4	3.2216978E-1	9.5454836E+0	0.0000000E+0
6.3094532E+1	2.4122255E+2	2.9605560E-3	1.0000000E+0	3.3777438E+2	9.9907309E-1	3.3746130E+2	9.2690001E-4	3.1308308E-1	9.5466976E+0	0.0000000E+0
6.3245068E+1	2.4116153E+2	2.9594279E-3	1.0000000E+0	3.3790314E+2	9.9907422E-1	3.3759030E+2	9.2580001E-4	3.1283072E-1	9.5476198E+0	0.0000000E+0
6.3395317E+1	2.4109048E+2	2.9558621E-3	1.0000000E+0	3.3831079E+2	9.9906743E-1	3.3799527E+2	9.3260000E-4	3.1550863E-1	9.5486937E+0	0.0000000E+0
6.3545582E+1	2.4103679E+2	2.9523349E-3	1.0000000E+0	3.3871494E+2	9.9905688E-1	3.3839551E+2	9.4310002E-4	3.1944206E-1	9.5495062E+0	0.0000000E+0
6.3695835E+1	2.4097293E+2	2.9491810E-3	1.0000000E+0	3.3907718E+2	9.9905050E-1	3.3875525E+2	9.4950001E-4	3.2195380E-1	9.5504723E+0	0.0000000E+0
6.3845833E+1	2.4091055E+2	2.9455740E-3	1.0000000E+0	3.3949240E+2	9.9906123E-1	3.3917368E+2	9.3879999E-4	3.1871548E-1	9.5514164E+0	0.0000000E+0
6.3996101E+1	2.4085519E+2	2.9437451E-3	1.0000000E+0	3.3970334E+2	9.9906743E-1	3.3938654E+2	9.3260000E-4	3.1680733E-1	9.5522537E+0	0.0000000E+0
6.4146370E+1	2.4077768E+2	2.9412040E-3	1.0000000E+0	3.3999683E+2	9.9907738E-1	3.3968314E+2	9.2259998E-4	3.1368107E-1	9.5534277E+0	0.0000000E+0
6.4296616E+1	2.4073187E+2	2.9389150E-3	1.0000000E+0	3.4026163E+2	9.9906307E-1	3.3994284E+2	9.3689997E-4	3.1879112E-1	9.5541220E+0	0.0000000E+0
6.4447151E+1	2.4066696E+2	2.9364789E-3	1.0000000E+0	3.4054388E+2	9.9909687E-1	3.4023636E+2	9.0310001E-4	3.0754519E-1	9.5551062E+0	0.0000000E+0
6.4597397E+1	2.4061037E+2	2.9314421E-3	1.0000000E+0	3.4112903E+2	9.9908048E-1	3.4081537E+2	9.1950002E-4	3.1366816E-1	9.5559645E+0	0.0000000E+0
6.4747398E+1	2.4055077E+2	2.9276700E-3	1.0000000E+0	3.4156854E+2	9.9906278E-1	3.4124844E+2	9.3719998E-4	3.2011804E-1	9.5568676E+0	0.0000000E+0
6.4897667E+1	2.4048711E+2	2.9218369E-3	1.0000000E+0	3.4225043E+2	9.9907982E-1	3.4193552E+2	9.2020002E-4	3.1493884E-1	9.5578337E+0	0.0000000E+0
6.5047920E+1	2.4042795E+2	2.9173880E-3	1.0000000E+0	3.4277237E+2	9.9907219E-1	3.4245435E+2	9.2780002E-4	3.1802422E-1	9.5587320E+0	0.0000000E+0
6.5198181E+1	2.4037540E+2	2.9141081E-3	1.0000000E+0	3.4315817E+2	9.9908900E-1	3.4284555E+2	9.1100001E-4	3.1261709E-1	9.5595303E+0	0.0000000E+0
6.5348450E+1	2.4031181E+2	2.9095481E-3	1.0000000E+0	3.4369598E+2	9.9909401E-1	3.4338461E+2	9.0599997E-4	3.1138858E-1	9.5604963E+0	0.0000000E+0
6.5498703E+1	2.4025810E+2	2.9056710E-3	1.0000000E+0	3.4415457E+2	9.9906617E-1	3.4383322E+2	9.3380001E-4	3.2137156E-1	9.5613117E+0	0.0000000E+0
6.5648964E+1	2.4018918E+2	2.9012461E-3	1.0000000E+0	3.4467950E+2	9.9908757E-1	3.4436502E+2	9.1240002E-4	3.1448558E-1	9.5623598E+0	0.0000000E+0
6.5798965E+1	2.4013263E+2	2.8951019E-3	1.0000000E+0	3.4541098E+2	9.9906331E-1	3.4508743E+2	9.3669997E-4	3.2354647E-1	9.5632200E+0	0.0000000E+0
6.5949486E+1	2.4008582E+2	2.8889750E-3	1.0000000E+0	3.4614352E+2	9.9909627E-1	3.4583072E+2	9.0370001E-4	3.1280991E-1	9.5639324E+0	0.0000000E+0
6.6099747E+1	2.4003772E+2	2.8842480E-3	1.0000000E+0	3.4671082E+2	9.9909282E-1	3.4639630E+2	9.0719998E-4	3.1453606E-1	9.5646639E+0	0.0000000E+0
6.6250000E+1	2.3996599E+2	2.8782350E-3	1.0000000E+0	3.4743515E+2	9.9908400E-1	3.4711688E+2	9.1599999E-4	3.1825060E-1	9.5657558E+0	0.0000000E+0
6.6400269E+1	2.3991214E+2	2.8697499E-3	1.0000000E+0	3.4846240E+2	9.9908590E-1	3.4814389E+2	9.1409998E-4	3.1852949E-1	9.5665760E+0	0.0000000E+0
6.6550270E+1	2.3985872E+2	2.8508441E-3	1.0000000E+0	3.5077332E+2	9.9911892E-1	3.5046423E+2	8.8110002E-4	3.0906636E-1	9.5673904E+0	0.0000000E+0
6.6700531E+1	2.3980215E+2	2.8310099E-3	1.0000000E+0	3.5323083E+2	9.9910760E-1	3.5291559E+2	8.9239998E-4	3.1522319E-1	9.5682516E+0	0.0000000E+0
6.6850784E+1	2.3973878E+2	2.8049070E-3	1.0000000E+0	3.5651807E+2	9.9912250E-1	3.5620520E+2	8.7749999E-4	3.1284460E-1	9.5692177E+0	0.0000000E+0
6.7001053E+1	2.3967990E+2	2.7698909E-3	1.0000000E+0	3.6102502E+2	9.9914688E-1	3.6071704E+2	8.5309998E-4	3.0799046E-1	9.5701160E+0	0.0000000E+0
6.7151566E+1	2.3963455E+2	2.7203651E-3	1.0000000E+0	3.6759772E+2	9.9914092E-1	3.6728192E+2	8.5910002E-4	3.1580320E-1	9.5708084E+0	0.0000000E+0
6.7301567E+1	2.3956995E+2	2.0377010E-3	1.0000000E+0	4.9074915E+2	9.9938262E-1	4.9044614E+2	6.1739999E-4	3.0298853E-1	9.5717936E+0	0.0000000E+0
6.7451836E+1	2.3952187E+2	2.3417971E-3	1.0000000E+0	4.2702249E+2	9.9921560E-1	4.2668753E+2	7.8439998E-4	3.3495644E-1	9.5725279E+0	0.0000000E+0
6.7602081E+1	2.3946162E+2	2.6237310E-3	1.0000000E+0	3.8113663E+2	9.9916649E-1	3.8081897E+2	8.3350000E-4	3.1767738E-1	9.5734482E+0	0.0000000E+0
6.7752350E+1	2.3940533E+2	2.3250950E-3	1.0000000E+0	4.3008997E+2	9.9931198E-1	4.2979404E+2	6.8800000E-4	2.9590189E-1	9.5743084E+0	0.0000000E+0
6.7902618E+1	2.3935849E+2	2.2945979E-3	1.0000000E+0	4.3580618E+2	9.9931502E-1	4.3550766E+2	6.8499998E-4	2.9852724E-1	9.5750237E+0	0.0000000E+0
6.8052864E+1	2.3929570E+2	2.2409200E-3	1.0000000E+0	4.4624530E+2	9.9936509E-1	4.4596198E+2	6.3490000E-4	2.8332114E-1	9.5759840E+0	0.0000000E+0
6.8203133E+1	2.3924208E+2	2.4323680E-3	1.0000000E+0	4.1112201E+2	9.9925339E-1	4.1081506E+2	7.4659998E-4	3.0694368E-1	9.5768042E+0	0.0000000E+0
6.8353401E+1	2.3918037E+2	2.0932071E-3	1.0000000E+0	4.7773584E+2	9.9940902E-1	4.7745349E+2	5.9100002E-4	2.8234187E-1	9.5777483E+0	0.0000000E+0
6.8503647E+1	2.3913387E+2	2.5108941E-3	1.0000000E+0	3.9826453E+2	9.9916083E-1	3.9793030E+2	8.3919999E-4	3.3422360E-1	9.5784597E+0	0.0000000E+0
6.8654434E+1	2.3907233E+2	2.5956680E-3	1.0000000E+0	3.8525729E+2	9.9917150E-1	3.8493811E+2	8.2850002E-4	3.1918564E-1	9.5794020E+0	0.0000000E+0
6.8804947E+1	2.3902989E+2	2.5674731E-3	1.0000000E+0	3.8948804E+2	9.9919659E-1	3.8917511E+2	8.0340001E-4	3.1291467E-1	9.5800524E+0	0.0000000E+0
6.8955215E+1	2.3898041E+2	2.5303680E-3	1.0000000E+0	3.9519943E+2	9.9923527E-1	3.9489722E+2	7.6470000E-4	3.0220902E-1	9.5808096E+0	0.0000000E+0
6.9105736E+1	2.3891634E+2	2.4790030E-3	1.0000000E+0	4.0338797E+2	9.9923742E-1	4.0308035E+2	7.6259999E-4	3.0762368E-1	9.5817919E+0	0.0000000E+0
6.9256248E+1	2.3885880E+2	2.4423150E-3	1.0000000E+0	4.0944760E+2	9.9924892E-1	4.0914005E+2	7.5110001E-4	3.0753610E-1	9.5826740E+0	0.0000000E+0
6.9406784E+1	2.3880403E+2	2.4067420E-3	1.0000000E+0	4.1549945E+2	9.9925321E-1	4.1518918E+2	7.4679998E-4	3.1029499E-1	9.5835142E+0	0.0000000E+0
6.9557297E+1	2.3875227E+2	2.3944820E-3	1.0000000E+0	4.1762686E+2	9.9929070E-1	4.1733063E+2	7.0929999E-4	2.9622275E-1	9.5843077E+0	0.0000000E+0
6.9707565E+1	2.3871683E+2	2.4816601E-3	1.0000000E+0	4.0295609E+2	9.9922121E-1	4.0264227E+2	7.7879999E-4	3.1382221E-1	9.5848522E+0	0.0000000E+0
6.9857819E+1	2.3863892E+2	2.4601109E-3	1.0000000E+0	4.0648572E+2	9.9919462E-1	4.0615833E+2	8.0540002E-4	3.2738361E-1	9.5860481E+0	0.0000000E+0
7.0008598E+1	2.3860336E+2	2.5328640E-3	1.0000000E+0	3.9481000E+2	9.9921823E-1	3.9450131E+2	7.8180002E-4	3.0866244E-1	9.5865936E+0	0.0000000E+0
7.0159119E+1	2.3854752E+2	2.4148021E-3	1.0000000E+0	4.1411264E+2	9.9926949E-1	4.1381012E+2	7.3049997E-4	3.0250928E-1	9.5874519E+0	0.0000000E+0
7.0309380E+1	2.3849428E+2	2.3235560E-3	1.0000000E+0	4.3037482E+2	9.9923360E-1	4.3004498E+2	7.6640001E-4	3.2983926E-1	9.5882702E+0	0.0000000E+0
7.0459900E+1	2.3843964E+2	2.5113439E-3	1.0000000E+0	3.9819315E+2	9.9922818E-1	3.9788583E+2	7.7180000E-4	3.0732548E-1	9.5891104E+0	0.0000000E+0
7.0610420E+1	2.3838501E+2	2.4793120E-3	1.0000000E+0	4.0333771E+2	9.9922621E-1	4.0302560E+2	7.7380001E-4	3.1210271E-1	9.5899496E+0	0.0000000E+0
7.0760681E+1	2.3833742E+2	2.3643889E-3	1.0000000E+0	4.2294226E+2	9.9930269E-1	4.2264734E+2	6.9730001E-4	2.9491764E-1	9.5906820E+0	0.0000000E+0
7.0910950E+1	2.3828166E+2	2.3282890E-3	1.0000000E+0	4.2949994E+2	9.9928862E-1	4.2919440E+2	7.1140000E-4	3.0554625E-1	9.5915403E+0	0.0000000E+0
7.1061470E+1	2.3823384E+2	2.2682690E-3	1.0000000E+0	4.4086481E+2	9.9931318E-1	4.4056204E+2	6.8679999E-4	3.0278596E-1	9.5922756E+0	0.0000000E+0
7.1211731E+1	2.3817514E+2	2.1470019E-3	1.0000000E+0	4.6576575E+2	9.9934262E-1	4.6545956E+2	6.5740000E-4	3.0619439E-1	9.5931797E+0	0.0000000E+0
7.1361984E+1	2.3810594E+2	2.0643659E-3	1.0000000E+0	4.8441022E+2	9.9941647E-1	4.8412756E+2	5.8350002E-4	2.8265336E-1	9.5942459E+0	0.0000000E+0
7.1511986E+1	2.3806648E+2	2.5051660E-3	1.0000000E+0	3.9917514E+2	9.9927068E-1	3.9888403E+2	7.2930002E-4	2.9111844E-1	9.5948544E+0	0.0000000E+0
7.1662247E+1	2.3800938E+2	2.3810300E-3	1.0000000E+0	4.1998630E+2	9.9927503E-1	4.1968182E+2	7.2499999E-4	3.0449006E-1	9.5957336E+0	0.0000000E+0
7.1812500E+1	2.3796062E+2	2.2904919E-3	1.0000000E+0	4.3658743E+2	9.9925798E-1	4.3626349E+2	7.4200000E-4	3.2394788E-1	9.5964861E+0	0.0000000E+0
7.1962769E+1	2.3791432E+2	2.2302391E-3	1.0000000E+0	4.4838245E+2	9.9931419E-1	4.4807495E+2	6.8579998E-4	3.0750069E-1	9.5972004E+0	0.0000000E+0
7.2113281E+1	2.3785016E+2	2.1929101E-3	1.0000000E+0	4.5601508E+2	9.9932432E-1	4.5570694E+2	6.7570002E-4	3.0812937E-1	9.5981903E+0	0.0000000E+0
7.2263283E+1	2.3781078E+2	2.2491640E-3	1.0000000E+0	4.4460965E+2	9.9933171E-1	4.4431250E+2	6.6830002E-4	2.9713261E-1	9.5987978E+0	0.0000000E+0
7.2413551E+1	2.3774718E+2	2.3010401E-3	1.0000000E+0	4.3458609E+2	9.9926043E-1	4.3426468E+2	7.3959999E-4	3.2141986E-1	9.5997801E+0	0.0000000E+0
