tiempo	T1 [K]	Ibias1 [A]	Rrem1 [ohms]	T2 [K]	Ibias2 [A]	Rrem2 [ohms]	T3 [K]	Ibias3 [A]	Rrem3 [ohms]	T4 [K]	Ibias4 [A]	Rrem4 [ohms]	T5 [K]	Ibias5 [A]	Rrem5 [ohms]	T6 [K]	Ibias6 [A]	Rrem6 [ohms]	T7 [K]	Ibias7 [A]	Rrem7 [ohms]	Vbias [V]	After Loop Nº
4.1828775E+2	1.2072823E+2	3.1622059E-3	9.4870477E+2	1.2070522E+2	5.2749999E-2	0.0000000E+0	1.2070522E+2	5.2749999E-2	0.0000000E+0	1.2070522E+2	5.2749999E-2	0.0000000E+0	1.2070522E+2	5.2749999E-2	0.0000000E+0	1.2070522E+2	5.2749999E-2	0.0000000E+0	1.2070522E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1843802E+2	1.2063698E+2	3.1553351E-3	9.5077069E+2	1.2061382E+2	5.2749999E-2	0.0000000E+0	1.2061382E+2	5.2749999E-2	0.0000000E+0	1.2061382E+2	5.2749999E-2	0.0000000E+0	1.2061382E+2	5.2749999E-2	0.0000000E+0	1.2061382E+2	5.2749999E-2	0.0000000E+0	1.2061382E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1858853E+2	1.2054698E+2	3.1482661E-3	9.5290552E+2	1.2052511E+2	5.2749999E-2	0.0000000E+0	1.2052511E+2	5.2749999E-2	0.0000000E+0	1.2052511E+2	5.2749999E-2	0.0000000E+0	1.2052511E+2	5.2749999E-2	0.0000000E+0	1.2052511E+2	5.2749999E-2	0.0000000E+0	1.2052511E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1873880E+2	1.2045596E+2	3.1412060E-3	9.5504718E+2	1.2043393E+2	5.2749999E-2	0.0000000E+0	1.2043393E+2	5.2749999E-2	0.0000000E+0	1.2043393E+2	5.2749999E-2	0.0000000E+0	1.2043393E+2	5.2749999E-2	0.0000000E+0	1.2043393E+2	5.2749999E-2	0.0000000E+0	1.2043393E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1888904E+2	1.2036282E+2	3.1338120E-3	9.5730054E+2	1.2033995E+2	5.2749999E-2	0.0000000E+0	1.2033995E+2	5.2749999E-2	0.0000000E+0	1.2033995E+2	5.2749999E-2	0.0000000E+0	1.2033995E+2	5.2749999E-2	0.0000000E+0	1.2033995E+2	5.2749999E-2	0.0000000E+0	1.2033995E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1903931E+2	1.2027100E+2	3.1265130E-3	9.5953546E+2	1.2025031E+2	5.2749999E-2	0.0000000E+0	1.2025031E+2	5.2749999E-2	0.0000000E+0	1.2025031E+2	5.2749999E-2	0.0000000E+0	1.2025031E+2	5.2749999E-2	0.0000000E+0	1.2025031E+2	5.2749999E-2	0.0000000E+0	1.2025031E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1918958E+2	1.2017854E+2	3.1198689E-3	9.6157886E+2	1.2015449E+2	5.2749999E-2	0.0000000E+0	1.2015449E+2	5.2749999E-2	0.0000000E+0	1.2015449E+2	5.2749999E-2	0.0000000E+0	1.2015449E+2	5.2749999E-2	0.0000000E+0	1.2015449E+2	5.2749999E-2	0.0000000E+0	1.2015449E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1933984E+2	1.2008662E+2	3.1129229E-3	9.6372443E+2	1.2006343E+2	5.2749999E-2	0.0000000E+0	1.2006343E+2	5.2749999E-2	0.0000000E+0	1.2006343E+2	5.2749999E-2	0.0000000E+0	1.2006343E+2	5.2749999E-2	0.0000000E+0	1.2006343E+2	5.2749999E-2	0.0000000E+0	1.2006343E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1949011E+2	1.1999313E+2	3.1054181E-3	9.6605353E+2	1.1996793E+2	5.2749999E-2	0.0000000E+0	1.1996793E+2	5.2749999E-2	0.0000000E+0	1.1996793E+2	5.2749999E-2	0.0000000E+0	1.1996793E+2	5.2749999E-2	0.0000000E+0	1.1996793E+2	5.2749999E-2	0.0000000E+0	1.1996793E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1964087E+2	1.1990418E+2	3.0973989E-3	9.6855457E+2	1.1987960E+2	5.2749999E-2	0.0000000E+0	1.1987960E+2	5.2749999E-2	0.0000000E+0	1.1987960E+2	5.2749999E-2	0.0000000E+0	1.1987960E+2	5.2749999E-2	0.0000000E+0	1.1987960E+2	5.2749999E-2	0.0000000E+0	1.1987960E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1979114E+2	1.1980869E+2	3.0901521E-3	9.7082605E+2	1.1978267E+2	5.2749999E-2	0.0000000E+0	1.1978267E+2	5.2749999E-2	0.0000000E+0	1.1978267E+2	5.2749999E-2	0.0000000E+0	1.1978267E+2	5.2749999E-2	0.0000000E+0	1.1978267E+2	5.2749999E-2	0.0000000E+0	1.1978267E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.1994168E+2	1.1971689E+2	3.0828801E-3	9.7311603E+2	1.1969301E+2	5.2749999E-2	0.0000000E+0	1.1969301E+2	5.2749999E-2	0.0000000E+0	1.1969301E+2	5.2749999E-2	0.0000000E+0	1.1969301E+2	5.2749999E-2	0.0000000E+0	1.1969301E+2	5.2749999E-2	0.0000000E+0	1.1969301E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2009192E+2	1.1962246E+2	3.0756020E-3	9.7541882E+2	1.1959924E+2	5.2749999E-2	0.0000000E+0	1.1959924E+2	5.2749999E-2	0.0000000E+0	1.1959924E+2	5.2749999E-2	0.0000000E+0	1.1959924E+2	5.2749999E-2	0.0000000E+0	1.1959924E+2	5.2749999E-2	0.0000000E+0	1.1959924E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2024219E+2	1.1953176E+2	3.0683139E-3	9.7773566E+2	1.1950984E+2	5.2749999E-2	0.0000000E+0	1.1950984E+2	5.2749999E-2	0.0000000E+0	1.1950984E+2	5.2749999E-2	0.0000000E+0	1.1950984E+2	5.2749999E-2	0.0000000E+0	1.1950984E+2	5.2749999E-2	0.0000000E+0	1.1950984E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2039246E+2	1.1944200E+2	3.0609560E-3	9.8008594E+2	1.1941966E+2	5.2749999E-2	0.0000000E+0	1.1941966E+2	5.2749999E-2	0.0000000E+0	1.1941966E+2	5.2749999E-2	0.0000000E+0	1.1941966E+2	5.2749999E-2	0.0000000E+0	1.1941966E+2	5.2749999E-2	0.0000000E+0	1.1941966E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2054297E+2	1.1934863E+2	3.0531820E-3	9.8258142E+2	1.1932555E+2	5.2749999E-2	0.0000000E+0	1.1932555E+2	5.2749999E-2	0.0000000E+0	1.1932555E+2	5.2749999E-2	0.0000000E+0	1.1932555E+2	5.2749999E-2	0.0000000E+0	1.1932555E+2	5.2749999E-2	0.0000000E+0	1.1932555E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2069321E+2	1.1925836E+2	3.0458430E-3	9.8494897E+2	1.1923076E+2	5.2749999E-2	0.0000000E+0	1.1923076E+2	5.2749999E-2	0.0000000E+0	1.1923076E+2	5.2749999E-2	0.0000000E+0	1.1923076E+2	5.2749999E-2	0.0000000E+0	1.1923076E+2	5.2749999E-2	0.0000000E+0	1.1923076E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2084348E+2	1.1916235E+2	3.0382471E-3	9.8741150E+2	1.1913768E+2	5.2749999E-2	0.0000000E+0	1.1913768E+2	5.2749999E-2	0.0000000E+0	1.1913768E+2	5.2749999E-2	0.0000000E+0	1.1913768E+2	5.2749999E-2	0.0000000E+0	1.1913768E+2	5.2749999E-2	0.0000000E+0	1.1913768E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2099374E+2	1.1907643E+2	3.0307050E-3	9.8986871E+2	1.1905014E+2	5.2749999E-2	0.0000000E+0	1.1905014E+2	5.2749999E-2	0.0000000E+0	1.1905014E+2	5.2749999E-2	0.0000000E+0	1.1905014E+2	5.2749999E-2	0.0000000E+0	1.1905014E+2	5.2749999E-2	0.0000000E+0	1.1905014E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2114401E+2	1.1898175E+2	3.0228409E-3	9.9244385E+2	1.1895771E+2	5.2749999E-2	0.0000000E+0	1.1895771E+2	5.2749999E-2	0.0000000E+0	1.1895771E+2	5.2749999E-2	0.0000000E+0	1.1895771E+2	5.2749999E-2	0.0000000E+0	1.1895771E+2	5.2749999E-2	0.0000000E+0	1.1895771E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2129428E+2	1.1889027E+2	3.0144399E-3	9.9520972E+2	1.1886546E+2	5.2749999E-2	0.0000000E+0	1.1886546E+2	5.2749999E-2	0.0000000E+0	1.1886546E+2	5.2749999E-2	0.0000000E+0	1.1886546E+2	5.2749999E-2	0.0000000E+0	1.1886546E+2	5.2749999E-2	0.0000000E+0	1.1886546E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2144479E+2	1.1879860E+2	3.0074180E-3	9.9753345E+2	1.1877467E+2	5.2749999E-2	0.0000000E+0	1.1877467E+2	5.2749999E-2	0.0000000E+0	1.1877467E+2	5.2749999E-2	0.0000000E+0	1.1877467E+2	5.2749999E-2	0.0000000E+0	1.1877467E+2	5.2749999E-2	0.0000000E+0	1.1877467E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2159506E+2	1.1870430E+2	2.9997069E-3	1.0000977E+3	1.1868023E+2	5.2749999E-2	0.0000000E+0	1.1868023E+2	5.2749999E-2	0.0000000E+0	1.1868023E+2	5.2749999E-2	0.0000000E+0	1.1868023E+2	5.2749999E-2	0.0000000E+0	1.1868023E+2	5.2749999E-2	0.0000000E+0	1.1868023E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2174530E+2	1.1861269E+2	2.9920600E-3	1.0026537E+3	1.1858760E+2	5.2749999E-2	0.0000000E+0	1.1858760E+2	5.2749999E-2	0.0000000E+0	1.1858760E+2	5.2749999E-2	0.0000000E+0	1.1858760E+2	5.2749999E-2	0.0000000E+0	1.1858760E+2	5.2749999E-2	0.0000000E+0	1.1858760E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2189557E+2	1.1852302E+2	2.9852169E-3	1.0049521E+3	1.1849837E+2	5.2749999E-2	0.0000000E+0	1.1849837E+2	5.2749999E-2	0.0000000E+0	1.1849837E+2	5.2749999E-2	0.0000000E+0	1.1849837E+2	5.2749999E-2	0.0000000E+0	1.1849837E+2	5.2749999E-2	0.0000000E+0	1.1849837E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2204584E+2	1.1843196E+2	2.9774960E-3	1.0075580E+3	1.1840919E+2	5.2749999E-2	0.0000000E+0	1.1840919E+2	5.2749999E-2	0.0000000E+0	1.1840919E+2	5.2749999E-2	0.0000000E+0	1.1840919E+2	5.2749999E-2	0.0000000E+0	1.1840919E+2	5.2749999E-2	0.0000000E+0	1.1840919E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2219635E+2	1.1834096E+2	2.9704759E-3	1.0099391E+3	1.1831658E+2	5.2749999E-2	0.0000000E+0	1.1831658E+2	5.2749999E-2	0.0000000E+0	1.1831658E+2	5.2749999E-2	0.0000000E+0	1.1831658E+2	5.2749999E-2	0.0000000E+0	1.1831658E+2	5.2749999E-2	0.0000000E+0	1.1831658E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2234662E+2	1.1825163E+2	2.9630370E-3	1.0124747E+3	1.1822890E+2	5.2749999E-2	0.0000000E+0	1.1822890E+2	5.2749999E-2	0.0000000E+0	1.1822890E+2	5.2749999E-2	0.0000000E+0	1.1822890E+2	5.2749999E-2	0.0000000E+0	1.1822890E+2	5.2749999E-2	0.0000000E+0	1.1822890E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2249686E+2	1.1815961E+2	2.9557189E-3	1.0149814E+3	1.1813493E+2	5.2749999E-2	0.0000000E+0	1.1813493E+2	5.2749999E-2	0.0000000E+0	1.1813493E+2	5.2749999E-2	0.0000000E+0	1.1813493E+2	5.2749999E-2	0.0000000E+0	1.1813493E+2	5.2749999E-2	0.0000000E+0	1.1813493E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2264713E+2	1.1806876E+2	2.9485519E-3	1.0174485E+3	1.1804387E+2	5.2749999E-2	0.0000000E+0	1.1804387E+2	5.2749999E-2	0.0000000E+0	1.1804387E+2	5.2749999E-2	0.0000000E+0	1.1804387E+2	5.2749999E-2	0.0000000E+0	1.1804387E+2	5.2749999E-2	0.0000000E+0	1.1804387E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2279739E+2	1.1797636E+2	2.9414110E-3	1.0199187E+3	1.1795129E+2	5.2749999E-2	0.0000000E+0	1.1795129E+2	5.2749999E-2	0.0000000E+0	1.1795129E+2	5.2749999E-2	0.0000000E+0	1.1795129E+2	5.2749999E-2	0.0000000E+0	1.1795129E+2	5.2749999E-2	0.0000000E+0	1.1795129E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2294766E+2	1.1788701E+2	2.9334060E-3	1.0227020E+3	1.1786220E+2	5.2749999E-2	0.0000000E+0	1.1786220E+2	5.2749999E-2	0.0000000E+0	1.1786220E+2	5.2749999E-2	0.0000000E+0	1.1786220E+2	5.2749999E-2	0.0000000E+0	1.1786220E+2	5.2749999E-2	0.0000000E+0	1.1786220E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2309818E+2	1.1779770E+2	2.9263650E-3	1.0251626E+3	1.1777315E+2	5.2749999E-2	0.0000000E+0	1.1777315E+2	5.2749999E-2	0.0000000E+0	1.1777315E+2	5.2749999E-2	0.0000000E+0	1.1777315E+2	5.2749999E-2	0.0000000E+0	1.1777315E+2	5.2749999E-2	0.0000000E+0	1.1777315E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2324844E+2	1.1770903E+2	2.9195610E-3	1.0275518E+3	1.1768549E+2	5.2749999E-2	0.0000000E+0	1.1768549E+2	5.2749999E-2	0.0000000E+0	1.1768549E+2	5.2749999E-2	0.0000000E+0	1.1768549E+2	5.2749999E-2	0.0000000E+0	1.1768549E+2	5.2749999E-2	0.0000000E+0	1.1768549E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2339871E+2	1.1761777E+2	2.9123549E-3	1.0300942E+3	1.1759547E+2	5.2749999E-2	0.0000000E+0	1.1759547E+2	5.2749999E-2	0.0000000E+0	1.1759547E+2	5.2749999E-2	0.0000000E+0	1.1759547E+2	5.2749999E-2	0.0000000E+0	1.1759547E+2	5.2749999E-2	0.0000000E+0	1.1759547E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2354922E+2	1.1752547E+2	2.9057469E-3	1.0324368E+3	1.1750405E+2	5.2749999E-2	0.0000000E+0	1.1750405E+2	5.2749999E-2	0.0000000E+0	1.1750405E+2	5.2749999E-2	0.0000000E+0	1.1750405E+2	5.2749999E-2	0.0000000E+0	1.1750405E+2	5.2749999E-2	0.0000000E+0	1.1750405E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2369946E+2	1.1743633E+2	2.8985250E-3	1.0350092E+3	1.1741349E+2	5.2749999E-2	0.0000000E+0	1.1741349E+2	5.2749999E-2	0.0000000E+0	1.1741349E+2	5.2749999E-2	0.0000000E+0	1.1741349E+2	5.2749999E-2	0.0000000E+0	1.1741349E+2	5.2749999E-2	0.0000000E+0	1.1741349E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2384973E+2	1.1734768E+2	2.8906909E-3	1.0378141E+3	1.1732508E+2	5.2749999E-2	0.0000000E+0	1.1732508E+2	5.2749999E-2	0.0000000E+0	1.1732508E+2	5.2749999E-2	0.0000000E+0	1.1732508E+2	5.2749999E-2	0.0000000E+0	1.1732508E+2	5.2749999E-2	0.0000000E+0	1.1732508E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2400000E+2	1.1725842E+2	2.8831030E-3	1.0405455E+3	1.1723646E+2	5.2749999E-2	0.0000000E+0	1.1723646E+2	5.2749999E-2	0.0000000E+0	1.1723646E+2	5.2749999E-2	0.0000000E+0	1.1723646E+2	5.2749999E-2	0.0000000E+0	1.1723646E+2	5.2749999E-2	0.0000000E+0	1.1723646E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2415051E+2	1.1717103E+2	2.8754461E-3	1.0433164E+3	1.1714590E+2	5.2749999E-2	0.0000000E+0	1.1714590E+2	5.2749999E-2	0.0000000E+0	1.1714590E+2	5.2749999E-2	0.0000000E+0	1.1714590E+2	5.2749999E-2	0.0000000E+0	1.1714590E+2	5.2749999E-2	0.0000000E+0	1.1714590E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2430078E+2	1.1708018E+2	2.8682980E-3	1.0459164E+3	1.1705988E+2	5.2749999E-2	0.0000000E+0	1.1705988E+2	5.2749999E-2	0.0000000E+0	1.1705988E+2	5.2749999E-2	0.0000000E+0	1.1705988E+2	5.2749999E-2	0.0000000E+0	1.1705988E+2	5.2749999E-2	0.0000000E+0	1.1705988E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2445102E+2	1.1699130E+2	2.8609650E-3	1.0485973E+3	1.1696766E+2	5.2749999E-2	0.0000000E+0	1.1696766E+2	5.2749999E-2	0.0000000E+0	1.1696766E+2	5.2749999E-2	0.0000000E+0	1.1696766E+2	5.2749999E-2	0.0000000E+0	1.1696766E+2	5.2749999E-2	0.0000000E+0	1.1696766E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2460129E+2	1.1690109E+2	2.8538581E-3	1.0512086E+3	1.1687587E+2	5.2749999E-2	0.0000000E+0	1.1687587E+2	5.2749999E-2	0.0000000E+0	1.1687587E+2	5.2749999E-2	0.0000000E+0	1.1687587E+2	5.2749999E-2	0.0000000E+0	1.1687587E+2	5.2749999E-2	0.0000000E+0	1.1687587E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2475156E+2	1.1681248E+2	2.8471299E-3	1.0536926E+3	1.1679026E+2	5.2749999E-2	0.0000000E+0	1.1679026E+2	5.2749999E-2	0.0000000E+0	1.1679026E+2	5.2749999E-2	0.0000000E+0	1.1679026E+2	5.2749999E-2	0.0000000E+0	1.1679026E+2	5.2749999E-2	0.0000000E+0	1.1679026E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2490207E+2	1.1672588E+2	2.8399080E-3	1.0563722E+3	1.1670194E+2	5.2749999E-2	0.0000000E+0	1.1670194E+2	5.2749999E-2	0.0000000E+0	1.1670194E+2	5.2749999E-2	0.0000000E+0	1.1670194E+2	5.2749999E-2	0.0000000E+0	1.1670194E+2	5.2749999E-2	0.0000000E+0	1.1670194E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2505234E+2	1.1663649E+2	2.8320330E-3	1.0593097E+3	1.1661500E+2	5.2749999E-2	0.0000000E+0	1.1661500E+2	5.2749999E-2	0.0000000E+0	1.1661500E+2	5.2749999E-2	0.0000000E+0	1.1661500E+2	5.2749999E-2	0.0000000E+0	1.1661500E+2	5.2749999E-2	0.0000000E+0	1.1661500E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2520261E+2	1.1654983E+2	2.8246259E-3	1.0620875E+3	1.1652534E+2	5.2749999E-2	0.0000000E+0	1.1652534E+2	5.2749999E-2	0.0000000E+0	1.1652534E+2	5.2749999E-2	0.0000000E+0	1.1652534E+2	5.2749999E-2	0.0000000E+0	1.1652534E+2	5.2749999E-2	0.0000000E+0	1.1652534E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2535287E+2	1.1646145E+2	2.8180820E-3	1.0645538E+3	1.1644135E+2	5.2749999E-2	0.0000000E+0	1.1644135E+2	5.2749999E-2	0.0000000E+0	1.1644135E+2	5.2749999E-2	0.0000000E+0	1.1644135E+2	5.2749999E-2	0.0000000E+0	1.1644135E+2	5.2749999E-2	0.0000000E+0	1.1644135E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2550339E+2	1.1637283E+2	2.8119180E-3	1.0668875E+3	1.1635042E+2	5.2749999E-2	0.0000000E+0	1.1635042E+2	5.2749999E-2	0.0000000E+0	1.1635042E+2	5.2749999E-2	0.0000000E+0	1.1635042E+2	5.2749999E-2	0.0000000E+0	1.1635042E+2	5.2749999E-2	0.0000000E+0	1.1635042E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2565363E+2	1.1628809E+2	2.8057671E-3	1.0692263E+3	1.1626389E+2	5.2749999E-2	0.0000000E+0	1.1626389E+2	5.2749999E-2	0.0000000E+0	1.1626389E+2	5.2749999E-2	0.0000000E+0	1.1626389E+2	5.2749999E-2	0.0000000E+0	1.1626389E+2	5.2749999E-2	0.0000000E+0	1.1626389E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2580389E+2	1.1620088E+2	2.7999601E-3	1.0714438E+3	1.1617756E+2	5.2749999E-2	0.0000000E+0	1.1617756E+2	5.2749999E-2	0.0000000E+0	1.1617756E+2	5.2749999E-2	0.0000000E+0	1.1617756E+2	5.2749999E-2	0.0000000E+0	1.1617756E+2	5.2749999E-2	0.0000000E+0	1.1617756E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2595416E+2	1.1611576E+2	2.7930890E-3	1.0740796E+3	1.1609557E+2	5.2749999E-2	0.0000000E+0	1.1609557E+2	5.2749999E-2	0.0000000E+0	1.1609557E+2	5.2749999E-2	0.0000000E+0	1.1609557E+2	5.2749999E-2	0.0000000E+0	1.1609557E+2	5.2749999E-2	0.0000000E+0	1.1609557E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2610468E+2	1.1602803E+2	2.7860811E-3	1.0767814E+3	1.1600514E+2	5.2749999E-2	0.0000000E+0	1.1600514E+2	5.2749999E-2	0.0000000E+0	1.1600514E+2	5.2749999E-2	0.0000000E+0	1.1600514E+2	5.2749999E-2	0.0000000E+0	1.1600514E+2	5.2749999E-2	0.0000000E+0	1.1600514E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2625494E+2	1.1594219E+2	2.7795220E-3	1.0793223E+3	1.1592149E+2	5.2749999E-2	0.0000000E+0	1.1592149E+2	5.2749999E-2	0.0000000E+0	1.1592149E+2	5.2749999E-2	0.0000000E+0	1.1592149E+2	5.2749999E-2	0.0000000E+0	1.1592149E+2	5.2749999E-2	0.0000000E+0	1.1592149E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2640546E+2	1.1585609E+2	2.7725950E-3	1.0820188E+3	1.1583328E+2	5.2749999E-2	0.0000000E+0	1.1583328E+2	5.2749999E-2	0.0000000E+0	1.1583328E+2	5.2749999E-2	0.0000000E+0	1.1583328E+2	5.2749999E-2	0.0000000E+0	1.1583328E+2	5.2749999E-2	0.0000000E+0	1.1583328E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2655548E+2	1.1577129E+2	2.7660090E-3	1.0845952E+3	1.1574871E+2	5.2749999E-2	0.0000000E+0	1.1574871E+2	5.2749999E-2	0.0000000E+0	1.1574871E+2	5.2749999E-2	0.0000000E+0	1.1574871E+2	5.2749999E-2	0.0000000E+0	1.1574871E+2	5.2749999E-2	0.0000000E+0	1.1574871E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2670599E+2	1.1568521E+2	2.7594140E-3	1.0871874E+3	1.1566339E+2	5.2749999E-2	0.0000000E+0	1.1566339E+2	5.2749999E-2	0.0000000E+0	1.1566339E+2	5.2749999E-2	0.0000000E+0	1.1566339E+2	5.2749999E-2	0.0000000E+0	1.1566339E+2	5.2749999E-2	0.0000000E+0	1.1566339E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2685626E+2	1.1560176E+2	2.7529360E-3	1.0897456E+3	1.1557671E+2	5.2749999E-2	0.0000000E+0	1.1557671E+2	5.2749999E-2	0.0000000E+0	1.1557671E+2	5.2749999E-2	0.0000000E+0	1.1557671E+2	5.2749999E-2	0.0000000E+0	1.1557671E+2	5.2749999E-2	0.0000000E+0	1.1557671E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2700650E+2	1.1551730E+2	2.7464619E-3	1.0923145E+3	1.1549479E+2	5.2749999E-2	0.0000000E+0	1.1549479E+2	5.2749999E-2	0.0000000E+0	1.1549479E+2	5.2749999E-2	0.0000000E+0	1.1549479E+2	5.2749999E-2	0.0000000E+0	1.1549479E+2	5.2749999E-2	0.0000000E+0	1.1549479E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2715677E+2	1.1542886E+2	2.7400670E-3	1.0948638E+3	1.1540520E+2	5.2749999E-2	0.0000000E+0	1.1540520E+2	5.2749999E-2	0.0000000E+0	1.1540520E+2	5.2749999E-2	0.0000000E+0	1.1540520E+2	5.2749999E-2	0.0000000E+0	1.1540520E+2	5.2749999E-2	0.0000000E+0	1.1540520E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2730728E+2	1.1534483E+2	2.7333640E-3	1.0975487E+3	1.1532162E+2	5.2749999E-2	0.0000000E+0	1.1532162E+2	5.2749999E-2	0.0000000E+0	1.1532162E+2	5.2749999E-2	0.0000000E+0	1.1532162E+2	5.2749999E-2	0.0000000E+0	1.1532162E+2	5.2749999E-2	0.0000000E+0	1.1532162E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2745728E+2	1.1525935E+2	2.7276189E-3	1.0998604E+3	1.1523613E+2	5.2749999E-2	0.0000000E+0	1.1523613E+2	5.2749999E-2	0.0000000E+0	1.1523613E+2	5.2749999E-2	0.0000000E+0	1.1523613E+2	5.2749999E-2	0.0000000E+0	1.1523613E+2	5.2749999E-2	0.0000000E+0	1.1523613E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
4.2760779E+2	1.1517731E+2	2.7212671E-3	1.1024276E+3	1.1515433E+2	5.2749999E-2	0.0000000E+0	1.1515433E+2	5.2749999E-2	0.0000000E+0	1.1515433E+2	5.2749999E-2	0.0000000E+0	1.1515433E+2	5.2749999E-2	0.0000000E+0	1.1515433E+2	5.2749999E-2	0.0000000E+0	1.1515433E+2	5.2749999E-2	0.0000000E+0	3.0000000E+0	0.0000000E+0
