t (s)	T [K]	Ibias (A)	Vbias [V]	Rrem(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	Rterm(ohm)	After Loop Nº
2.4379683E+1	3.0595792E+2	5.4543931E-3	1.0000000E+0	1.8333846E+2	9.9834198E-1	1.8303448E+2	1.6580001E-3	3.0397516E-1	8.7222204E+0	0.0000000E+0
2.4530199E+1	3.0594858E+2	5.4548299E-3	1.0000000E+0	1.8332378E+2	9.9833512E-1	1.8301855E+2	1.6649000E-3	3.0521575E-1	8.7223225E+0	0.0000000E+0
2.4680717E+1	3.0592770E+2	5.4547102E-3	1.0000000E+0	1.8332780E+2	9.9833602E-1	1.8302275E+2	1.6640000E-3	3.0505747E-1	8.7225504E+0	0.0000000E+0
2.4830984E+1	3.0591397E+2	5.4544052E-3	1.0000000E+0	1.8333806E+2	9.9834472E-1	1.8303458E+2	1.6553000E-3	3.0347949E-1	8.7227001E+0	0.0000000E+0
2.4981501E+1	3.0591782E+2	5.4539489E-3	1.0000000E+0	1.8335338E+2	9.9833918E-1	1.8304887E+2	1.6608000E-3	3.0451331E-1	8.7226582E+0	0.0000000E+0
2.5131767E+1	3.0589310E+2	5.4534180E-3	1.0000000E+0	1.8337123E+2	9.9831861E-1	1.8306291E+2	1.6814000E-3	3.0832040E-1	8.7229280E+0	0.0000000E+0
2.5282017E+1	3.0588925E+2	5.4536648E-3	1.0000000E+0	1.8336293E+2	9.9833602E-1	1.8305782E+2	1.6640000E-3	3.0511591E-1	8.7229700E+0	0.0000000E+0
2.5432550E+1	3.0587186E+2	5.4532872E-3	1.0000000E+0	1.8337564E+2	9.9835050E-1	1.8307317E+2	1.6495000E-3	3.0247813E-1	8.7231598E+0	0.0000000E+0
2.5582800E+1	3.0586252E+2	5.4524932E-3	1.0000000E+0	1.8340234E+2	9.9834019E-1	1.8309793E+2	1.6597999E-3	3.0441120E-1	8.7232618E+0	0.0000000E+0
2.5733334E+1	3.0586801E+2	5.4522902E-3	1.0000000E+0	1.8340918E+2	9.9833667E-1	1.8310411E+2	1.6633000E-3	3.0506447E-1	8.7232018E+0	0.0000000E+0
2.5883850E+1	3.0585464E+2	5.4519260E-3	1.0000000E+0	1.8342142E+2	9.9834758E-1	1.8311833E+2	1.6524000E-3	3.0308557E-1	8.7233477E+0	0.0000000E+0
2.6034100E+1	3.0585464E+2	5.4520792E-3	1.0000000E+0	1.8341628E+2	9.9832171E-1	1.8310844E+2	1.6783000E-3	3.0782753E-1	8.7233477E+0	0.0000000E+0
2.6184366E+1	3.0581619E+2	5.4517882E-3	1.0000000E+0	1.8342606E+2	9.9832529E-1	1.8311888E+2	1.6746999E-3	3.0718362E-1	8.7237682E+0	0.0000000E+0
2.6334883E+1	3.0583743E+2	5.4514622E-3	1.0000000E+0	1.8343703E+2	9.9834061E-1	1.8313263E+2	1.6593999E-3	3.0439541E-1	8.7235355E+0	0.0000000E+0
2.6485149E+1	3.0580850E+2	5.4508932E-3	1.0000000E+0	1.8345618E+2	9.9832869E-1	1.8314957E+2	1.6713000E-3	3.0661032E-1	8.7238522E+0	0.0000000E+0
2.6635666E+1	3.0580667E+2	5.4507800E-3	1.0000000E+0	1.8345998E+2	9.9833113E-1	1.8315381E+2	1.6689000E-3	3.0617636E-1	8.7238722E+0	0.0000000E+0
2.6786182E+1	3.0579880E+2	5.4505682E-3	1.0000000E+0	1.8346712E+2	9.9831331E-1	1.8315767E+2	1.6867000E-3	3.0945399E-1	8.7239580E+0	0.0000000E+0
2.6936449E+1	3.0579111E+2	5.4501751E-3	1.0000000E+0	1.8348035E+2	9.9834329E-1	1.8317638E+2	1.6567000E-3	3.0397189E-1	8.7240419E+0	0.0000000E+0
2.7086967E+1	3.0578140E+2	5.4499940E-3	1.0000000E+0	1.8348643E+2	9.9834353E-1	1.8318250E+2	1.6565000E-3	3.0394530E-1	8.7241478E+0	0.0000000E+0
2.7237499E+1	3.0574884E+2	5.4497188E-3	1.0000000E+0	1.8349570E+2	9.9833310E-1	1.8318983E+2	1.6669000E-3	3.0586898E-1	8.7245045E+0	0.0000000E+0
2.7387751E+1	3.0575269E+2	5.4493449E-3	1.0000000E+0	1.8350830E+2	9.9833548E-1	1.8320285E+2	1.6645000E-3	3.0544955E-1	8.7244616E+0	0.0000000E+0
2.7538267E+1	3.0573364E+2	5.4495069E-3	1.0000000E+0	1.8350284E+2	9.9832952E-1	1.8319629E+2	1.6705000E-3	3.0654150E-1	8.7246704E+0	0.0000000E+0
2.7688801E+1	3.0571808E+2	5.4490329E-3	1.0000000E+0	1.8351880E+2	9.9833620E-1	1.8321346E+2	1.6638000E-3	3.0533859E-1	8.7248402E+0	0.0000000E+0
2.7839050E+1	3.0570859E+2	5.4492000E-3	1.0000000E+0	1.8351318E+2	9.9833041E-1	1.8320679E+2	1.6696000E-3	3.0639359E-1	8.7249441E+0	0.0000000E+0
2.7989584E+1	3.0570474E+2	5.4487390E-3	1.0000000E+0	1.8352870E+2	9.9833041E-1	1.8322229E+2	1.6696000E-3	3.0641952E-1	8.7249861E+0	0.0000000E+0
2.8139833E+1	3.0569888E+2	5.4477998E-3	1.0000000E+0	1.8356033E+2	9.9832588E-1	1.8325304E+2	1.6741001E-3	3.0729836E-1	8.7250500E+0	0.0000000E+0
2.8290100E+1	3.0568735E+2	5.4481952E-3	1.0000000E+0	1.8354703E+2	9.9832213E-1	1.8323906E+2	1.6779000E-3	3.0797356E-1	8.7251759E+0	0.0000000E+0
2.8440617E+1	3.0567035E+2	5.4477789E-3	1.0000000E+0	1.8356105E+2	9.9834043E-1	1.8325641E+2	1.6595999E-3	3.0463791E-1	8.7253618E+0	0.0000000E+0
2.8591133E+1	3.0567398E+2	5.4476019E-3	1.0000000E+0	1.8356700E+2	9.9832213E-1	1.8325900E+2	1.6779000E-3	3.0800709E-1	8.7253218E+0	0.0000000E+0
2.8741667E+1	3.0564929E+2	5.4469332E-3	1.0000000E+0	1.8358955E+2	9.9834359E-1	1.8328546E+2	1.6564000E-3	3.0409774E-1	8.7255917E+0	0.0000000E+0
2.8891916E+1	3.0564563E+2	5.4464452E-3	1.0000000E+0	1.8360600E+2	9.9831200E-1	1.8329608E+2	1.6880000E-3	3.0992693E-1	8.7256317E+0	0.0000000E+0
2.9042183E+1	3.0561288E+2	5.4462468E-3	1.0000000E+0	1.8361269E+2	9.9833131E-1	1.8330629E+2	1.6687000E-3	3.0639449E-1	8.7259903E+0	0.0000000E+0
2.9192699E+1	3.0561105E+2	5.4460582E-3	1.0000000E+0	1.8361905E+2	9.9831998E-1	1.8331058E+2	1.6800000E-3	3.0847999E-1	8.7260103E+0	0.0000000E+0
2.9342966E+1	3.0559955E+2	5.4460252E-3	1.0000000E+0	1.8362016E+2	9.9830562E-1	1.8330904E+2	1.6944000E-3	3.1112599E-1	8.7261362E+0	0.0000000E+0
2.9493483E+1	3.0560522E+2	5.4459940E-3	1.0000000E+0	1.8362122E+2	9.9832338E-1	1.8331335E+2	1.6766000E-3	3.0785933E-1	8.7260742E+0	0.0000000E+0
2.9643999E+1	3.0556479E+2	5.4452359E-3	1.0000000E+0	1.8364677E+2	9.9833709E-1	1.8334138E+2	1.6629000E-3	3.0538622E-1	8.7265158E+0	0.0000000E+0
2.9794266E+1	3.0555145E+2	5.4450650E-3	1.0000000E+0	1.8365254E+2	9.9832189E-1	1.8334435E+2	1.6781000E-3	3.0818734E-1	8.7266617E+0	0.0000000E+0
2.9944784E+1	3.0553992E+2	5.4448228E-3	1.0000000E+0	1.8366071E+2	9.9832118E-1	1.8335237E+2	1.6788000E-3	3.0832958E-1	8.7267876E+0	0.0000000E+0
3.0095051E+1	3.0554578E+2	5.4444331E-3	1.0000000E+0	1.8367386E+2	9.9832171E-1	1.8336560E+2	1.6783000E-3	3.0825984E-1	8.7267237E+0	0.0000000E+0
3.0245567E+1	3.0549786E+2	5.4444810E-3	1.0000000E+0	1.8367224E+2	9.9832672E-1	1.8336490E+2	1.6733001E-3	3.0733874E-1	8.7272482E+0	0.0000000E+0
3.0396084E+1	3.0549402E+2	5.4435390E-3	1.0000000E+0	1.8370403E+2	9.9833822E-1	1.8339874E+2	1.6618000E-3	3.0527934E-1	8.7272902E+0	0.0000000E+0
3.0546600E+1	3.0548032E+2	5.4433751E-3	1.0000000E+0	1.8370955E+2	9.9834079E-1	1.8340474E+2	1.6591999E-3	3.0481088E-1	8.7274399E+0	0.0000000E+0
3.0697134E+1	3.0547263E+2	5.4436638E-3	1.0000000E+0	1.8369980E+2	9.9833077E-1	1.8339317E+2	1.6692000E-3	3.0663171E-1	8.7275238E+0	0.0000000E+0
3.0847383E+1	3.0550354E+2	5.4431991E-3	1.0000000E+0	1.8371550E+2	9.9832922E-1	1.8340854E+2	1.6708000E-3	3.0695185E-1	8.7271862E+0	0.0000000E+0
3.0997917E+1	3.0546130E+2	5.4429690E-3	1.0000000E+0	1.8372325E+2	9.9832422E-1	1.8341537E+2	1.6758000E-3	3.0788344E-1	8.7276478E+0	0.0000000E+0
3.1148167E+1	3.0546899E+2	5.4424922E-3	1.0000000E+0	1.8373936E+2	9.9833828E-1	1.8343404E+2	1.6617000E-3	3.0531970E-1	8.7275639E+0	0.0000000E+0
3.1298683E+1	3.0545181E+2	5.4425681E-3	1.0000000E+0	1.8373680E+2	9.9833262E-1	1.8343044E+2	1.6674000E-3	3.0636272E-1	8.7277517E+0	0.0000000E+0
3.1448950E+1	3.0544193E+2	5.4415581E-3	1.0000000E+0	1.8377090E+2	9.9832487E-1	1.8346306E+2	1.6750999E-3	3.0783463E-1	8.7278605E+0	0.0000000E+0
3.1599466E+1	3.0542291E+2	5.4411651E-3	1.0000000E+0	1.8378416E+2	9.9833989E-1	1.8347906E+2	1.6601000E-3	3.0510011E-1	8.7280684E+0	0.0000000E+0
3.1750000E+1	3.0541525E+2	5.4415120E-3	1.0000000E+0	1.8377245E+2	9.9834228E-1	1.8346782E+2	1.6577000E-3	3.0463961E-1	8.7281523E+0	0.0000000E+0
3.1900249E+1	3.0538492E+2	5.4412200E-3	1.0000000E+0	1.8378232E+2	9.9831218E-1	1.8347212E+2	1.6878000E-3	3.1018779E-1	8.7284842E+0	0.0000000E+0
3.2050766E+1	3.0538107E+2	5.4405588E-3	1.0000000E+0	1.8380464E+2	9.9832749E-1	1.8349722E+2	1.6725000E-3	3.0741325E-1	8.7285261E+0	0.0000000E+0
3.2201035E+1	3.0536005E+2	5.4398659E-3	1.0000000E+0	1.8382806E+2	9.9832571E-1	1.8352028E+2	1.6742999E-3	3.0778331E-1	8.7287560E+0	0.0000000E+0
3.2351299E+1	3.0535620E+2	5.4396610E-3	1.0000000E+0	1.8383499E+2	9.9831319E-1	1.8352489E+2	1.6868000E-3	3.1009287E-1	8.7287979E+0	0.0000000E+0
3.2501549E+1	3.0532733E+2	5.4392922E-3	1.0000000E+0	1.8384746E+2	9.9832308E-1	1.8353917E+2	1.6769000E-3	3.0829379E-1	8.7291136E+0	0.0000000E+0
3.2651817E+1	3.0533685E+2	5.4389900E-3	1.0000000E+0	1.8385767E+2	9.9832201E-1	1.8354915E+2	1.6780000E-3	3.0851316E-1	8.7290096E+0	0.0000000E+0
3.2801815E+1	3.0531766E+2	5.4386668E-3	1.0000000E+0	1.8386859E+2	9.9832320E-1	1.8356027E+2	1.6768000E-3	3.0831084E-1	8.7292204E+0	0.0000000E+0
3.2952084E+1	3.0530817E+2	5.4383269E-3	1.0000000E+0	1.8388008E+2	9.9832088E-1	1.8357132E+2	1.6791000E-3	3.0875304E-1	8.7293243E+0	0.0000000E+0
3.3102600E+1	3.0529465E+2	5.4386319E-3	1.0000000E+0	1.8386977E+2	9.9832302E-1	1.8356142E+2	1.6770000E-3	3.0834961E-1	8.7294722E+0	0.0000000E+0
3.3252850E+1	3.0528513E+2	5.4380321E-3	1.0000000E+0	1.8389006E+2	9.9833518E-1	1.8358391E+2	1.6648000E-3	3.0614015E-1	8.7295761E+0	0.0000000E+0
3.3403118E+1	3.0525446E+2	5.4373802E-3	1.0000000E+0	1.8391211E+2	9.9832028E-1	1.8360320E+2	1.6797000E-3	3.0891716E-1	8.7299118E+0	0.0000000E+0
3.3553116E+1	3.0525830E+2	5.4374598E-3	1.0000000E+0	1.8390939E+2	9.9830419E-1	1.8359752E+2	1.6958000E-3	3.1187356E-1	8.7298698E+0	0.0000000E+0
3.3703384E+1	3.0522394E+2	5.4373611E-3	1.0000000E+0	1.8391275E+2	9.9833000E-1	1.8360561E+2	1.6700000E-3	3.0713430E-1	8.7302456E+0	0.0000000E+0
3.3853634E+1	3.0521994E+2	5.4371310E-3	1.0000000E+0	1.8392053E+2	9.9832010E-1	1.8361156E+2	1.6799000E-3	3.0896810E-1	8.7302904E+0	0.0000000E+0
3.4003899E+1	3.0520459E+2	5.4360121E-3	1.0000000E+0	1.8395839E+2	9.9831301E-1	1.8364806E+2	1.6870000E-3	3.1033781E-1	8.7304583E+0	0.0000000E+0
3.4154167E+1	3.0517975E+2	5.4355632E-3	1.0000000E+0	1.8397359E+2	9.9830163E-1	1.8366112E+2	1.6984000E-3	3.1246072E-1	8.7307301E+0	0.0000000E+0
3.4304684E+1	3.0517792E+2	5.4353201E-3	1.0000000E+0	1.8398181E+2	9.9834800E-1	1.8367787E+2	1.6520000E-3	3.0393794E-1	8.7307501E+0	0.0000000E+0
3.4454933E+1	3.0514908E+2	5.4355431E-3	1.0000000E+0	1.8397426E+2	9.9832141E-1	1.8366544E+2	1.6786000E-3	3.0881920E-1	8.7310658E+0	0.0000000E+0
3.4605202E+1	3.0515692E+2	5.4347320E-3	1.0000000E+0	1.8400171E+2	9.9832553E-1	1.8369360E+2	1.6744999E-3	3.0811086E-1	8.7309799E+0	0.0000000E+0
3.4755466E+1	3.0512845E+2	5.4350700E-3	1.0000000E+0	1.8399026E+2	9.9832988E-1	1.8368298E+2	1.6701000E-3	3.0728215E-1	8.7312918E+0	0.0000000E+0
3.4905716E+1	3.0509393E+2	5.4342570E-3	1.0000000E+0	1.8401779E+2	9.9833238E-1	1.8371092E+2	1.6676000E-3	3.0686808E-1	8.7316704E+0	0.0000000E+0
3.5055984E+1	3.0510928E+2	5.4336069E-3	1.0000000E+0	1.8403981E+2	9.9832320E-1	1.8373122E+2	1.6768000E-3	3.0859795E-1	8.7315016E+0	0.0000000E+0
3.5206249E+1	3.0509375E+2	5.4335170E-3	1.0000000E+0	1.8404286E+2	9.9832451E-1	1.8373450E+2	1.6755000E-3	3.0836380E-1	8.7316723E+0	0.0000000E+0
3.5356499E+1	3.0509375E+2	5.4334439E-3	1.0000000E+0	1.8404533E+2	9.9831629E-1	1.8373546E+2	1.6837000E-3	3.0987713E-1	8.7316723E+0	0.0000000E+0
3.5506767E+1	3.0507861E+2	5.4327529E-3	1.0000000E+0	1.8406874E+2	9.9831659E-1	1.8375888E+2	1.6834000E-3	3.0986130E-1	8.7318382E+0	0.0000000E+0
3.5657017E+1	3.0507095E+2	5.4324591E-3	1.0000000E+0	1.8407870E+2	9.9832988E-1	1.8377127E+2	1.6701000E-3	3.0742985E-1	8.7319221E+0	0.0000000E+0
3.5807281E+1	3.0503445E+2	5.4323231E-3	1.0000000E+0	1.8408331E+2	9.9831021E-1	1.8377225E+2	1.6897999E-3	3.1106398E-1	8.7323217E+0	0.0000000E+0
3.5957550E+1	3.0503061E+2	5.4315599E-3	1.0000000E+0	1.8410918E+2	9.9832523E-1	1.8380083E+2	1.6747999E-3	3.0834603E-1	8.7323637E+0	0.0000000E+0
3.6107552E+1	3.0501144E+2	5.4315929E-3	1.0000000E+0	1.8410805E+2	9.9832171E-1	1.8379906E+2	1.6783000E-3	3.0898854E-1	8.7325745E+0	0.0000000E+0
3.6257801E+1	3.0499246E+2	5.4311422E-3	1.0000000E+0	1.8412334E+2	9.9834001E-1	1.8381769E+2	1.6600000E-3	3.0564475E-1	8.7327824E+0	0.0000000E+0
3.6408066E+1	3.0500397E+2	5.4309182E-3	1.0000000E+0	1.8413094E+2	9.9832052E-1	1.8382169E+2	1.6795000E-3	3.0924791E-1	8.7326555E+0	0.0000000E+0
3.6558582E+1	3.0498080E+2	5.4302281E-3	1.0000000E+0	1.8415433E+2	9.9834633E-1	1.8384979E+2	1.6537000E-3	3.0453601E-1	8.7329102E+0	0.0000000E+0
3.6708851E+1	3.0496747E+2	5.4302630E-3	1.0000000E+0	1.8415314E+2	9.9832249E-1	1.8384422E+2	1.6775000E-3	3.0891690E-1	8.7330561E+0	0.0000000E+0
3.6858849E+1	3.0495398E+2	5.4296800E-3	1.0000000E+0	1.8417291E+2	9.9831003E-1	1.8386166E+2	1.6899999E-3	3.1125224E-1	8.7332039E+0	0.0000000E+0
3.7009102E+1	3.0495197E+2	5.4289950E-3	1.0000000E+0	1.8419615E+2	9.9832058E-1	1.8388681E+2	1.6794000E-3	3.0933902E-1	8.7332258E+0	0.0000000E+0
3.7159367E+1	3.0492349E+2	5.4293219E-3	1.0000000E+0	1.8418506E+2	9.9832428E-1	1.8387642E+2	1.6757000E-3	3.0863890E-1	8.7335377E+0	0.0000000E+0
3.7309635E+1	3.0489832E+2	5.4286658E-3	1.0000000E+0	1.8420732E+2	9.9832147E-1	1.8389813E+2	1.6785000E-3	3.0919197E-1	8.7338142E+0	0.0000000E+0
3.7459885E+1	3.0489651E+2	5.4282630E-3	1.0000000E+0	1.8422099E+2	9.9831522E-1	1.8391061E+2	1.6848000E-3	3.1037554E-1	8.7338343E+0	0.0000000E+0
3.7610416E+1	3.0488120E+2	5.4282169E-3	1.0000000E+0	1.8422255E+2	9.9833637E-1	1.8391608E+2	1.6636000E-3	3.0647263E-1	8.7340021E+0	0.0000000E+0
3.7760666E+1	3.0486624E+2	5.4279389E-3	1.0000000E+0	1.8423199E+2	9.9833572E-1	1.8392537E+2	1.6643000E-3	3.0661729E-1	8.7341661E+0	0.0000000E+0
3.7911182E+1	3.0485474E+2	5.4271622E-3	1.0000000E+0	1.8425836E+2	9.9833143E-1	1.8395091E+2	1.6686000E-3	3.0745351E-1	8.7342920E+0	0.0000000E+0
3.8061451E+1	3.0484506E+2	5.4266942E-3	1.0000000E+0	1.8427426E+2	9.9834788E-1	1.8396982E+2	1.6521000E-3	3.0443949E-1	8.7343979E+0	0.0000000E+0
3.8211967E+1	3.0482993E+2	5.4262141E-3	1.0000000E+0	1.8429056E+2	9.9832439E-1	1.8398177E+2	1.6756000E-3	3.0879727E-1	8.7345638E+0	0.0000000E+0
3.8362232E+1	3.0482047E+2	5.4258890E-3	1.0000000E+0	1.8430159E+2	9.9832648E-1	1.8399316E+2	1.6735001E-3	3.0842873E-1	8.7346678E+0	0.0000000E+0
3.8512749E+1	3.0479364E+2	5.4254099E-3	1.0000000E+0	1.8431787E+2	9.9832630E-1	1.8400937E+2	1.6737001E-3	3.0849281E-1	8.7349625E+0	0.0000000E+0
3.8663017E+1	3.0479166E+2	5.4254341E-3	1.0000000E+0	1.8431705E+2	9.9831891E-1	1.8400720E+2	1.6811000E-3	3.0985540E-1	8.7349844E+0	0.0000000E+0
3.8813267E+1	3.0478198E+2	5.4249060E-3	1.0000000E+0	1.8433499E+2	9.9831432E-1	1.8402426E+2	1.6857000E-3	3.1073350E-1	8.7350903E+0	0.0000000E+0
3.8963531E+1	3.0477634E+2	5.4249582E-3	1.0000000E+0	1.8433322E+2	9.9832392E-1	1.8402426E+2	1.6761000E-3	3.0896091E-1	8.7351522E+0	0.0000000E+0
3.9114052E+1	3.0472675E+2	5.4245782E-3	1.0000000E+0	1.8434613E+2	9.9831438E-1	1.8403540E+2	1.6856000E-3	3.1073385E-1	8.7356958E+0	0.0000000E+0
3.9264317E+1	3.0472272E+2	5.4237870E-3	1.0000000E+0	1.8437302E+2	9.9831998E-1	1.8406328E+2	1.6800000E-3	3.0974668E-1	8.7357397E+0	0.0000000E+0
3.9414833E+1	3.0470560E+2	5.4238751E-3	1.0000000E+0	1.8437003E+2	9.9831909E-1	1.8406012E+2	1.6809000E-3	3.0990759E-1	8.7359276E+0	0.0000000E+0
3.9565102E+1	3.0467679E+2	5.4232208E-3	1.0000000E+0	1.8439226E+2	9.9833548E-1	1.8408534E+2	1.6645000E-3	3.0692092E-1	8.7362442E+0	0.0000000E+0
3.9715618E+1	3.0466733E+2	5.4228259E-3	1.0000000E+0	1.8440570E+2	9.9832457E-1	1.8409674E+2	1.6754000E-3	3.0895332E-1	8.7363482E+0	0.0000000E+0
3.9866135E+1	3.0463852E+2	5.4226709E-3	1.0000000E+0	1.8441096E+2	9.9832791E-1	1.8410262E+2	1.6721000E-3	3.0835357E-1	8.7366638E+0	0.0000000E+0
4.0016399E+1	3.0464236E+2	5.4221689E-3	1.0000000E+0	1.8442804E+2	9.9833328E-1	1.8412065E+2	1.6667000E-3	3.0738622E-1	8.7366219E+0	0.0000000E+0
4.0166668E+1	3.0460226E+2	5.4217349E-3	1.0000000E+0	1.8444281E+2	9.9832028E-1	1.8413300E+2	1.6797000E-3	3.0980858E-1	8.7370625E+0	0.0000000E+0
4.0317184E+1	3.0458716E+2	5.4208180E-3	1.0000000E+0	1.8447400E+2	9.9830419E-1	1.8416118E+2	1.6958000E-3	3.1283101E-1	8.7372284E+0	0.0000000E+0
4.0467434E+1	3.0458151E+2	5.4203020E-3	1.0000000E+0	1.8449156E+2	9.9832869E-1	1.8418323E+2	1.6713000E-3	3.0834076E-1	8.7372904E+0	0.0000000E+0
4.0617699E+1	3.0455472E+2	5.4206210E-3	1.0000000E+0	1.8448071E+2	9.9829757E-1	1.8416664E+2	1.7024000E-3	3.1405994E-1	8.7375841E+0	0.0000000E+0
4.0768482E+1	3.0455289E+2	5.4198862E-3	1.0000000E+0	1.8450572E+2	9.9831271E-1	1.8419441E+2	1.6873000E-3	3.1131652E-1	8.7376041E+0	0.0000000E+0
4.0918751E+1	3.0454141E+2	5.4192292E-3	1.0000000E+0	1.8452809E+2	9.9831897E-1	1.8421790E+2	1.6810000E-3	3.1019172E-1	8.7377300E+0	0.0000000E+0
4.1069000E+1	3.0451083E+2	5.4188068E-3	1.0000000E+0	1.8454247E+2	9.9833131E-1	1.8423451E+2	1.6687000E-3	3.0794600E-1	8.7380657E+0	0.0000000E+0
4.1219517E+1	3.0450900E+2	5.4190289E-3	1.0000000E+0	1.8453491E+2	9.9832219E-1	1.8422530E+2	1.6778000E-3	3.0961266E-1	8.7380857E+0	0.0000000E+0
4.1369781E+1	3.0448224E+2	5.4182839E-3	1.0000000E+0	1.8456027E+2	9.9832821E-1	1.8425172E+2	1.6718000E-3	3.0854788E-1	8.7383804E+0	0.0000000E+0
4.1520302E+1	3.0446875E+2	5.4174992E-3	1.0000000E+0	1.8458702E+2	9.9832213E-1	1.8427730E+2	1.6779000E-3	3.0971855E-1	8.7385283E+0	0.0000000E+0
4.1670834E+1	3.0445145E+2	5.4178559E-3	1.0000000E+0	1.8457486E+2	9.9832451E-1	1.8426561E+2	1.6755000E-3	3.0925518E-1	8.7387180E+0	0.0000000E+0
4.1821083E+1	3.0442505E+2	5.4171449E-3	1.0000000E+0	1.8459909E+2	9.9831551E-1	1.8428813E+2	1.6845000E-3	3.1095716E-1	8.7390079E+0	0.0000000E+0
4.1971600E+1	3.0442288E+2	5.4162950E-3	1.0000000E+0	1.8462805E+2	9.9833179E-1	1.8432005E+2	1.6682000E-3	3.0799651E-1	8.7390318E+0	0.0000000E+0
4.2121868E+1	3.0440375E+2	5.4162201E-3	1.0000000E+0	1.8463062E+2	9.9833000E-1	1.8432228E+2	1.6700000E-3	3.0833313E-1	8.7392416E+0	0.0000000E+0
4.2272133E+1	3.0438083E+2	5.4156492E-3	1.0000000E+0	1.8465007E+2	9.9834138E-1	1.8434381E+2	1.6586001E-3	3.0626062E-1	8.7394943E+0	0.0000000E+0
4.2422382E+1	3.0436169E+2	5.4153511E-3	1.0000000E+0	1.8466023E+2	9.9829572E-1	1.8434552E+2	1.7043001E-3	3.1471643E-1	8.7397041E+0	0.0000000E+0
4.2572918E+1	3.0432367E+2	5.4146848E-3	1.0000000E+0	1.8468295E+2	9.9831623E-1	1.8437198E+2	1.6838000E-3	3.1096914E-1	8.7401218E+0	0.0000000E+0
4.2723434E+1	3.0430475E+2	5.4147989E-3	1.0000000E+0	1.8467906E+2	9.9833411E-1	1.8437140E+2	1.6659000E-3	3.0765685E-1	8.7403297E+0	0.0000000E+0
4.2873684E+1	3.0430493E+2	5.4141269E-3	1.0000000E+0	1.8470198E+2	9.9830520E-1	1.8438895E+2	1.6948000E-3	3.1303293E-1	8.7403278E+0	0.0000000E+0
4.3023949E+1	3.0427417E+2	5.4136850E-3	1.0000000E+0	1.8471707E+2	9.9831259E-1	1.8440538E+2	1.6874000E-3	3.1169158E-1	8.7406664E+0	0.0000000E+0
4.3174465E+1	3.0429144E+2	5.4133479E-3	1.0000000E+0	1.8472856E+2	9.9832308E-1	1.8441879E+2	1.6769000E-3	3.0977133E-1	8.7404757E+0	0.0000000E+0
4.3324734E+1	3.0425342E+2	5.4125749E-3	1.0000000E+0	1.8475494E+2	9.9832618E-1	1.8444571E+2	1.6738001E-3	3.0924281E-1	8.7408943E+0	0.0000000E+0
4.3475250E+1	3.0423996E+2	5.4121520E-3	1.0000000E+0	1.8476938E+2	9.9832302E-1	1.8445953E+2	1.6770000E-3	3.0985826E-1	8.7410421E+0	0.0000000E+0
4.3625252E+1	3.0421521E+2	5.4118680E-3	1.0000000E+0	1.8477908E+2	9.9832219E-1	1.8446906E+2	1.6778000E-3	3.1002235E-1	8.7413139E+0	0.0000000E+0
4.3775768E+1	3.0419211E+2	5.4113618E-3	1.0000000E+0	1.8479636E+2	9.9832213E-1	1.8448630E+2	1.6779000E-3	3.1006980E-1	8.7415676E+0	0.0000000E+0
4.3926300E+1	3.0417682E+2	5.4104552E-3	1.0000000E+0	1.8482733E+2	9.9833310E-1	1.8451926E+2	1.6669000E-3	3.0808869E-1	8.7417364E+0	0.0000000E+0
4.4076550E+1	3.0416721E+2	5.4106410E-3	1.0000000E+0	1.8482098E+2	9.9833268E-1	1.8451283E+2	1.6673000E-3	3.0815202E-1	8.7418423E+0	0.0000000E+0
4.4226818E+1	3.0411008E+2	5.4096328E-3	1.0000000E+0	1.8485542E+2	9.9830002E-1	1.8454117E+2	1.7000000E-3	3.1425422E-1	8.7424698E+0	0.0000000E+0
4.4377602E+1	3.0411591E+2	5.4094759E-3	1.0000000E+0	1.8486079E+2	9.9831188E-1	1.8454872E+2	1.6881000E-3	3.1206349E-1	8.7424059E+0	0.0000000E+0
4.4527851E+1	3.0409662E+2	5.4092500E-3	1.0000000E+0	1.8486852E+2	9.9832022E-1	1.8455797E+2	1.6798000E-3	3.1054214E-1	8.7426176E+0	0.0000000E+0
4.4678116E+1	3.0406262E+2	5.4084971E-3	1.0000000E+0	1.8489426E+2	9.9832088E-1	1.8458380E+2	1.6791000E-3	3.1045595E-1	8.7429924E+0	0.0000000E+0
4.4828632E+1	3.0406262E+2	5.4081180E-3	1.0000000E+0	1.8490721E+2	9.9833173E-1	1.8459872E+2	1.6683000E-3	3.0848071E-1	8.7429924E+0	0.0000000E+0
4.4978901E+1	3.0404153E+2	5.4074121E-3	1.0000000E+0	1.8493135E+2	9.9831128E-1	1.8461905E+2	1.6887001E-3	3.1229356E-1	8.7432241E+0	0.0000000E+0
4.5129417E+1	3.0402063E+2	5.4074419E-3	1.0000000E+0	1.8493033E+2	9.9830639E-1	1.8461713E+2	1.6936000E-3	3.1319800E-1	8.7434540E+0	0.0000000E+0
4.5279682E+1	3.0398828E+2	5.4063201E-3	1.0000000E+0	1.8496870E+2	9.9833328E-1	1.8466042E+2	1.6667000E-3	3.0828735E-1	8.7438097E+0	0.0000000E+0
